epoch,weights
1863,0.399026
1864,0.399027
1865,0.399027
1866,0.399028
1867,0.399029
1868,0.39903
1869,0.399031
1870,0.399032
1871,0.399032
1872,0.399033
1873,0.399034
1874,0.399035
1875,0.399036
1876,0.399037
1877,0.399037
1878,0.399038
1879,0.399039
1880,0.39904
1881,0.399041
1882,0.399042
1883,0.399042
1884,0.399043
1885,0.399044
1886,0.399045
1887,0.399046
1888,0.399047
1889,0.399048
1890,0.399048
1891,0.399049
1892,0.39905
1893,0.399051
1894,0.399052
1895,0.399053
1896,0.399053
1897,0.399054
1898,0.399055
1899,0.399056
1900,0.399057
1901,0.399058
1902,0.399058
1903,0.399059
1904,0.39906
1905,0.399061
1906,0.399062
1907,0.399063
1908,0.399063
1909,0.399064
1910,0.399065
1911,0.399066
1912,0.399067
1913,0.399068
1914,0.399068
1915,0.399069
1916,0.39907
1917,0.399071
1918,0.399072
1919,0.399073
1920,0.399073
1921,0.399074
1922,0.399075
1923,0.399076
1924,0.399077
1925,0.399078
1926,0.399078
1927,0.399079
1928,0.39908
1929,0.399081
1930,0.399082
1931,0.399083
1932,0.399083
1933,0.399084
1934,0.399085
1935,0.399086
1936,0.399087
1937,0.399088
1938,0.399088
1939,0.399089
1940,0.39909
1941,0.399091
1942,0.399092
1943,0.399093
1944,0.399093
1945,0.399094
1946,0.399095
1947,0.399096
1948,0.399097
1949,0.399098
1950,0.399098
1951,0.399099
1952,0.3991
1953,0.399101
1954,0.399102
1955,0.399103
1956,0.399103
1957,0.399104
1958,0.399105
1959,0.399106
1960,0.399107
1961,0.399107
1962,0.399108
1963,0.399109
1964,0.39911
1965,0.399111
1966,0.399112
1967,0.399112
1968,0.399113
1969,0.399114
1970,0.399115
1971,0.399116
1972,0.399117
1973,0.399117
1974,0.399118
1975,0.399119
1976,0.39912
1977,0.399121
1978,0.399122
1979,0.399122
1980,0.399123
1981,0.399124
1982,0.399125
1983,0.399126
1984,0.399126
1985,0.399127
1986,0.399128
1987,0.399129
1988,0.39913
1989,0.399131
1990,0.399131
1991,0.399132
1992,0.399133
1993,0.399134
1994,0.399135
1995,0.399135
1996,0.399136
1997,0.399137
1998,0.399138
1999,0.399139
2000,0.39914
2001,0.39914
2002,0.399141
2003,0.399142
2004,0.399143
2005,0.399144
2006,0.399145
2007,0.399145
2008,0.399146
2009,0.399147
2010,0.399148
2011,0.399149
2012,0.399149
2013,0.39915
2014,0.399151
2015,0.399152
2016,0.399153
2017,0.399154
2018,0.399154
2019,0.399155
2020,0.399156
2021,0.399157
2022,0.399158
2023,0.399158
2024,0.399159
2025,0.39916
2026,0.399161
2027,0.399162
2028,0.399163
2029,0.399163
2030,0.399164
2031,0.399165
2032,0.399166
2033,0.399167
2034,0.399167
2035,0.399168
2036,0.399169
2037,0.39917
2038,0.399171
2039,0.399171
2040,0.399172
2041,0.399173
2042,0.399174
2043,0.399175
2044,0.399176
2045,0.399176
2046,0.399177
2047,0.399178
2048,0.399179
2049,0.39918
2050,0.39918
2051,0.399181
2052,0.399182
2053,0.399183
2054,0.399184
2055,0.399184
2056,0.399185
2057,0.399186
2058,0.399187
2059,0.399188
2060,0.399189
2061,0.399189
2062,0.39919
2063,0.399191
2064,0.399192
2065,0.399193
2066,0.399193
2067,0.399194
2068,0.399195
2069,0.399196
2070,0.399197
2071,0.399197
2072,0.399198
2073,0.399199
2074,0.3992
2075,0.399201
2076,0.399201
2077,0.399202
2078,0.399203
2079,0.399204
2080,0.399205
2081,0.399206
2082,0.399206
2083,0.399207
2084,0.399208
2085,0.399209
2086,0.39921
2087,0.39921
2088,0.399211
2089,0.399212
2090,0.399213
2091,0.399214
2092,0.399214
2093,0.399215
2094,0.399216
2095,0.399217
2096,0.399218
2097,0.399218
2098,0.399219
2099,0.39922
2100,0.399221
2101,0.399222
2102,0.399222
2103,0.399223
2104,0.399224
2105,0.399225
2106,0.399226
2107,0.399226
2108,0.399227
2109,0.399228
2110,0.399229
2111,0.39923
2112,0.39923
2113,0.399231
2114,0.399232
2115,0.399233
2116,0.399234
2117,0.399234
2118,0.399235
2119,0.399236
2120,0.399237
2121,0.399238
2122,0.399238
2123,0.399239
2124,0.39924
2125,0.399241
2126,0.399242
2127,0.399242
2128,0.399243
2129,0.399244
2130,0.399245
2131,0.399246
2132,0.399246
2133,0.399247
2134,0.399248
2135,0.399249
2136,0.39925
2137,0.39925
2138,0.399251
2139,0.399252
2140,0.399253
2141,0.399254
2142,0.399254
2143,0.399255
2144,0.399256
2145,0.399257
2146,0.399258
2147,0.399258
2148,0.399259
2149,0.39926
2150,0.399261
2151,0.399262
2152,0.399262
2153,0.399263
2154,0.399264
2155,0.399265
2156,0.399266
2157,0.399266
2158,0.399267
2159,0.399268
2160,0.399269
2161,0.39927
2162,0.39927
2163,0.399271
2164,0.399272
2165,0.399273
2166,0.399274
2167,0.399274
2168,0.399275
2169,0.399276
2170,0.399277
2171,0.399277
2172,0.399278
2173,0.399279
2174,0.39928
2175,0.399281
2176,0.399281
2177,0.399282
2178,0.399283
2179,0.399284
2180,0.399285
2181,0.399285
2182,0.399286
2183,0.399287
2184,0.399288
2185,0.399289
2186,0.399289
2187,0.39929
2188,0.399291
2189,0.399292
2190,0.399293
2191,0.399293
2192,0.399294
2193,0.399295
2194,0.399296
2195,0.399296
2196,0.399297
2197,0.399298
2198,0.399299
2199,0.3993
2200,0.3993
2201,0.399301
2202,0.399302
2203,0.399303
2204,0.399304
2205,0.399304
2206,0.399305
2207,0.399306
2208,0.399307
2209,0.399307
2210,0.399308
2211,0.399309
2212,0.39931
2213,0.399311
2214,0.399311
2215,0.399312
2216,0.399313
2217,0.399314
2218,0.399315
2219,0.399315
2220,0.399316
2221,0.399317
2222,0.399318
2223,0.399318
2224,0.399319
2225,0.39932
2226,0.399321
2227,0.399322
2228,0.399322
2229,0.399323
2230,0.399324
2231,0.399325
2232,0.399326
2233,0.399326
2234,0.399327
2235,0.399328
2236,0.399329
2237,0.399329
2238,0.39933
2239,0.399331
2240,0.399332
2241,0.399333
2242,0.399333
2243,0.399334
2244,0.399335
2245,0.399336
2246,0.399336
2247,0.399337
2248,0.399338
2249,0.399339
2250,0.39934
2251,0.39934
2252,0.399341
2253,0.399342
2254,0.399343
2255,0.399344
2256,0.399344
2257,0.399345
2258,0.399346
2259,0.399347
2260,0.399347
2261,0.399348
2262,0.399349
2263,0.39935
2264,0.399351
2265,0.399351
2266,0.399352
2267,0.399353
2268,0.399354
2269,0.399354
2270,0.399355
2271,0.399356
2272,0.399357
2273,0.399358
2274,0.399358
2275,0.399359
2276,0.39936
2277,0.399361
2278,0.399361
2279,0.399362
2280,0.399363
2281,0.399364
2282,0.399364
2283,0.399365
2284,0.399366
2285,0.399367
2286,0.399368
2287,0.399368
2288,0.399369
2289,0.39937
2290,0.399371
2291,0.399371
2292,0.399372
2293,0.399373
2294,0.399374
2295,0.399375
2296,0.399375
2297,0.399376
2298,0.399377
2299,0.399378
2300,0.399378
2301,0.399379
2302,0.39938
2303,0.399381
2304,0.399382
2305,0.399382
2306,0.399383
2307,0.399384
2308,0.399385
2309,0.399385
2310,0.399386
2311,0.399387
2312,0.399388
2313,0.399388
2314,0.399389
2315,0.39939
2316,0.399391
2317,0.399392
2318,0.399392
2319,0.399393
2320,0.399394
2321,0.399395
2322,0.399395
2323,0.399396
2324,0.399397
2325,0.399398
2326,0.399398
2327,0.399399
2328,0.3994
2329,0.399401
2330,0.399402
2331,0.399402
2332,0.399403
2333,0.399404
2334,0.399405
2335,0.399405
2336,0.399406
2337,0.399407
2338,0.399408
2339,0.399408
2340,0.399409
2341,0.39941
2342,0.399411
2343,0.399411
2344,0.399412
2345,0.399413
2346,0.399414
2347,0.399415
2348,0.399415
2349,0.399416
2350,0.399417
2351,0.399418
2352,0.399418
2353,0.399419
2354,0.39942
2355,0.399421
2356,0.399421
2357,0.399422
2358,0.399423
2359,0.399424
2360,0.399424
2361,0.399425
2362,0.399426
2363,0.399427
2364,0.399428
2365,0.399428
2366,0.399429
2367,0.39943
2368,0.399431
2369,0.399431
2370,0.399432
2371,0.399433
2372,0.399434
2373,0.399434
2374,0.399435
2375,0.399436
2376,0.399437
2377,0.399437
2378,0.399438
2379,0.399439
2380,0.39944
2381,0.39944
2382,0.399441
2383,0.399442
2384,0.399443
2385,0.399444
2386,0.399444
2387,0.399445
2388,0.399446
2389,0.399447
2390,0.399447
2391,0.399448
2392,0.399449
2393,0.39945
2394,0.39945
2395,0.399451
2396,0.399452
2397,0.399453
2398,0.399453
2399,0.399454
2400,0.399455
2401,0.399456
2402,0.399456
2403,0.399457
2404,0.399458
2405,0.399459
2406,0.399459
2407,0.39946
2408,0.399461
2409,0.399462
2410,0.399462
2411,0.399463
2412,0.399464
2413,0.399465
2414,0.399465
2415,0.399466
2416,0.399467
2417,0.399468
2418,0.399469
2419,0.399469
2420,0.39947
2421,0.399471
2422,0.399472
2423,0.399472
2424,0.399473
2425,0.399474
2426,0.399475
2427,0.399475
2428,0.399476
2429,0.399477
2430,0.399478
2431,0.399478
2432,0.399479
2433,0.39948
2434,0.399481
2435,0.399481
2436,0.399482
2437,0.399483
2438,0.399484
2439,0.399484
2440,0.399485
2441,0.399486
2442,0.399487
2443,0.399487
2444,0.399488
2445,0.399489
2446,0.39949
2447,0.39949
2448,0.399491
2449,0.399492
2450,0.399493
2451,0.399493
2452,0.399494
2453,0.399495
2454,0.399496
2455,0.399496
2456,0.399497
2457,0.399498
2458,0.399499
2459,0.399499
2460,0.3995
2461,0.399501
2462,0.399502
2463,0.399502
2464,0.399503
2465,0.399504
2466,0.399505
2467,0.399505
2468,0.399506
2469,0.399507
2470,0.399508
2471,0.399508
2472,0.399509
2473,0.39951
2474,0.399511
2475,0.399511
2476,0.399512
2477,0.399513
2478,0.399513
2479,0.399514
2480,0.399515
2481,0.399516
2482,0.399516
2483,0.399517
2484,0.399518
2485,0.399519
2486,0.399519
2487,0.39952
2488,0.399521
2489,0.399522
2490,0.399522
2491,0.399523
2492,0.399524
2493,0.399525
2494,0.399525
2495,0.399526
2496,0.399527
2497,0.399528
2498,0.399528
2499,0.399529
2500,0.39953
2501,0.399531
2502,0.399531
2503,0.399532
2504,0.399533
2505,0.399534
2506,0.399534
2507,0.399535
2508,0.399536
2509,0.399537
2510,0.399537
2511,0.399538
2512,0.399539
2513,0.399539
2514,0.39954
2515,0.399541
2516,0.399542
2517,0.399542
2518,0.399543
2519,0.399544
2520,0.399545
2521,0.399545
2522,0.399546
2523,0.399547
2524,0.399548
2525,0.399548
2526,0.399549
2527,0.39955
2528,0.399551
2529,0.399551
2530,0.399552
2531,0.399553
2532,0.399554
2533,0.399554
2534,0.399555
2535,0.399556
2536,0.399556
2537,0.399557
2538,0.399558
2539,0.399559
2540,0.399559
2541,0.39956
2542,0.399561
2543,0.399562
2544,0.399562
2545,0.399563
2546,0.399564
2547,0.399565
2548,0.399565
2549,0.399566
2550,0.399567
2551,0.399568
2552,0.399568
2553,0.399569
2554,0.39957
2555,0.39957
2556,0.399571
2557,0.399572
2558,0.399573
2559,0.399573
2560,0.399574
2561,0.399575
2562,0.399576
2563,0.399576
2564,0.399577
2565,0.399578
2566,0.399579
2567,0.399579
2568,0.39958
2569,0.399581
2570,0.399581
2571,0.399582
2572,0.399583
2573,0.399584
2574,0.399584
2575,0.399585
2576,0.399586
2577,0.399587
2578,0.399587
2579,0.399588
2580,0.399589
2581,0.399589
2582,0.39959
2583,0.399591
2584,0.399592
2585,0.399592
2586,0.399593
2587,0.399594
2588,0.399595
2589,0.399595
2590,0.399596
2591,0.399597
2592,0.399597
2593,0.399598
2594,0.399599
2595,0.3996
2596,0.3996
2597,0.399601
2598,0.399602
2599,0.399603
2600,0.399603
2601,0.399604
2602,0.399605
2603,0.399605
2604,0.399606
2605,0.399607
2606,0.399608
2607,0.399608
2608,0.399609
2609,0.39961
2610,0.399611
2611,0.399611
2612,0.399612
2613,0.399613
2614,0.399613
2615,0.399614
2616,0.399615
2617,0.399616
2618,0.399616
2619,0.399617
2620,0.399618
2621,0.399619
2622,0.399619
2623,0.39962
2624,0.399621
2625,0.399621
2626,0.399622
2627,0.399623
2628,0.399624
2629,0.399624
2630,0.399625
2631,0.399626
2632,0.399627
2633,0.399627
2634,0.399628
2635,0.399629
2636,0.399629
2637,0.39963
2638,0.399631
2639,0.399632
2640,0.399632
2641,0.399633
2642,0.399634
2643,0.399634
2644,0.399635
2645,0.399636
2646,0.399637
2647,0.399637
2648,0.399638
2649,0.399639
2650,0.399639
2651,0.39964
2652,0.399641
2653,0.399642
2654,0.399642
2655,0.399643
2656,0.399644
2657,0.399645
2658,0.399645
2659,0.399646
2660,0.399647
2661,0.399647
2662,0.399648
2663,0.399649
2664,0.39965
2665,0.39965
2666,0.399651
2667,0.399652
2668,0.399652
2669,0.399653
2670,0.399654
2671,0.399655
2672,0.399655
2673,0.399656
2674,0.399657
2675,0.399657
2676,0.399658
2677,0.399659
2678,0.39966
2679,0.39966
2680,0.399661
2681,0.399662
2682,0.399662
2683,0.399663
2684,0.399664
2685,0.399665
2686,0.399665
2687,0.399666
2688,0.399667
2689,0.399667
2690,0.399668
2691,0.399669
2692,0.39967
2693,0.39967
2694,0.399671
2695,0.399672
2696,0.399672
2697,0.399673
2698,0.399674
2699,0.399675
2700,0.399675
2701,0.399676
2702,0.399677
2703,0.399677
2704,0.399678
2705,0.399679
2706,0.39968
2707,0.39968
2708,0.399681
2709,0.399682
2710,0.399682
2711,0.399683
2712,0.399684
2713,0.399685
2714,0.399685
2715,0.399686
2716,0.399687
2717,0.399687
2718,0.399688
2719,0.399689
2720,0.39969
2721,0.39969
2722,0.399691
2723,0.399692
2724,0.399692
2725,0.399693
2726,0.399694
2727,0.399695
2728,0.399695
2729,0.399696
2730,0.399697
2731,0.399697
2732,0.399698
2733,0.399699
2734,0.399699
2735,0.3997
2736,0.399701
2737,0.399702
2738,0.399702
2739,0.399703
2740,0.399704
2741,0.399704
2742,0.399705
2743,0.399706
2744,0.399707
2745,0.399707
2746,0.399708
2747,0.399709
2748,0.399709
2749,0.39971
2750,0.399711
2751,0.399711
2752,0.399712
2753,0.399713
2754,0.399714
2755,0.399714
2756,0.399715
2757,0.399716
2758,0.399716
2759,0.399717
2760,0.399718
2761,0.399719
2762,0.399719
2763,0.39972
2764,0.399721
2765,0.399721
2766,0.399722
2767,0.399723
2768,0.399723
2769,0.399724
2770,0.399725
2771,0.399726
2772,0.399726
2773,0.399727
2774,0.399728
2775,0.399728
2776,0.399729
2777,0.39973
2778,0.39973
2779,0.399731
2780,0.399732
2781,0.399733
2782,0.399733
2783,0.399734
2784,0.399735
2785,0.399735
2786,0.399736
2787,0.399737
2788,0.399738
2789,0.399738
2790,0.399739
2791,0.39974
2792,0.39974
2793,0.399741
2794,0.399742
2795,0.399742
2796,0.399743
2797,0.399744
2798,0.399745
2799,0.399745
2800,0.399746
2801,0.399747
2802,0.399747
2803,0.399748
2804,0.399749
2805,0.399749
2806,0.39975
2807,0.399751
2808,0.399751
2809,0.399752
2810,0.399753
2811,0.399754
2812,0.399754
2813,0.399755
2814,0.399756
2815,0.399756
2816,0.399757
2817,0.399758
2818,0.399758
2819,0.399759
2820,0.39976
2821,0.399761
2822,0.399761
2823,0.399762
2824,0.399763
2825,0.399763
2826,0.399764
2827,0.399765
2828,0.399765
2829,0.399766
2830,0.399767
2831,0.399767
2832,0.399768
2833,0.399769
2834,0.39977
2835,0.39977
2836,0.399771
2837,0.399772
2838,0.399772
2839,0.399773
2840,0.399774
2841,0.399774
2842,0.399775
2843,0.399776
2844,0.399777
2845,0.399777
2846,0.399778
2847,0.399779
2848,0.399779
2849,0.39978
2850,0.399781
2851,0.399781
2852,0.399782
2853,0.399783
2854,0.399783
2855,0.399784
2856,0.399785
2857,0.399786
2858,0.399786
2859,0.399787
2860,0.399788
2861,0.399788
2862,0.399789
2863,0.39979
2864,0.39979
2865,0.399791
2866,0.399792
2867,0.399792
2868,0.399793
2869,0.399794
2870,0.399794
2871,0.399795
2872,0.399796
2873,0.399797
2874,0.399797
2875,0.399798
2876,0.399799
2877,0.399799
2878,0.3998
2879,0.399801
2880,0.399801
2881,0.399802
2882,0.399803
2883,0.399803
2884,0.399804
2885,0.399805
2886,0.399805
2887,0.399806
2888,0.399807
2889,0.399808
2890,0.399808
2891,0.399809
2892,0.39981
2893,0.39981
2894,0.399811
2895,0.399812
2896,0.399812
2897,0.399813
2898,0.399814
2899,0.399814
2900,0.399815
2901,0.399816
2902,0.399816
2903,0.399817
2904,0.399818
2905,0.399819
2906,0.399819
2907,0.39982
2908,0.399821
2909,0.399821
2910,0.399822
2911,0.399823
2912,0.399823
2913,0.399824
2914,0.399825
2915,0.399825
2916,0.399826
2917,0.399827
2918,0.399827
2919,0.399828
2920,0.399829
2921,0.399829
2922,0.39983
2923,0.399831
2924,0.399831
2925,0.399832
2926,0.399833
2927,0.399834
2928,0.399834
2929,0.399835
2930,0.399836
2931,0.399836
2932,0.399837
2933,0.399838
2934,0.399838
2935,0.399839
2936,0.39984
2937,0.39984
2938,0.399841
2939,0.399842
2940,0.399842
2941,0.399843
2942,0.399844
2943,0.399844
2944,0.399845
2945,0.399846
2946,0.399846
2947,0.399847
2948,0.399848
2949,0.399848
2950,0.399849
2951,0.39985
2952,0.399851
2953,0.399851
2954,0.399852
2955,0.399853
2956,0.399853
2957,0.399854
2958,0.399855
2959,0.399855
2960,0.399856
2961,0.399857
2962,0.399857
2963,0.399858
2964,0.399859
2965,0.399859
2966,0.39986
2967,0.399861
2968,0.399861
2969,0.399862
2970,0.399863
2971,0.399863
2972,0.399864
2973,0.399865
2974,0.399865
2975,0.399866
2976,0.399867
2977,0.399867
2978,0.399868
2979,0.399869
2980,0.399869
2981,0.39987
2982,0.399871
2983,0.399871
2984,0.399872
2985,0.399873
2986,0.399873
2987,0.399874
2988,0.399875
2989,0.399875
2990,0.399876
2991,0.399877
2992,0.399878
2993,0.399878
2994,0.399879
2995,0.39988
2996,0.39988
2997,0.399881
2998,0.399882
2999,0.399882
3000,0.399883
3001,0.399884
3002,0.399884
3003,0.399885
3004,0.399886
3005,0.399886
3006,0.399887
3007,0.399888
3008,0.399888
3009,0.399889
3010,0.39989
3011,0.39989
3012,0.399891
3013,0.399892
3014,0.399892
3015,0.399893
3016,0.399894
3017,0.399894
3018,0.399895
3019,0.399896
3020,0.399896
3021,0.399897
3022,0.399898
3023,0.399898
3024,0.399899
3025,0.3999
3026,0.3999
3027,0.399901
3028,0.399902
3029,0.399902
3030,0.399903
3031,0.399904
3032,0.399904
3033,0.399905
3034,0.399906
3035,0.399906
3036,0.399907
3037,0.399908
3038,0.399908
3039,0.399909
3040,0.39991
3041,0.39991
3042,0.399911
3043,0.399912
3044,0.399912
3045,0.399913
3046,0.399914
3047,0.399914
3048,0.399915
3049,0.399916
3050,0.399916
3051,0.399917
3052,0.399918
3053,0.399918
3054,0.399919
3055,0.39992
3056,0.39992
3057,0.399921
3058,0.399922
3059,0.399922
3060,0.399923
3061,0.399924
3062,0.399924
3063,0.399925
3064,0.399926
3065,0.399926
3066,0.399927
3067,0.399928
3068,0.399928
3069,0.399929
3070,0.39993
3071,0.39993
3072,0.399931
3073,0.399932
3074,0.399932
3075,0.399933
3076,0.399934
3077,0.399934
3078,0.399935
3079,0.399935
3080,0.399936
3081,0.399937
3082,0.399937
3083,0.399938
3084,0.399939
3085,0.399939
3086,0.39994
3087,0.399941
3088,0.399941
3089,0.399942
3090,0.399943
